Order_ID,Dark_Store_ID,City,Zone,Order_Date,Order_Timestamp,Order_Hour,Day_Type,Time_Period,Promised_SLA_Min,Actual_Delivery_Min,SLA_Met,Delay_Reason,Distance_KM,Item_Count,Order_Value_INR,Rider_ID,Delay_Category
FM133270,DS005,Mumbai,Andheri,2025-06-13,2025-06-13 13:29:22,13,Weekday,Peak,10.0,13.78,N,Picker Unavailable / Understaffed,0.63,2,176.5,R00504,Man
FM132392,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 13:29:29,13,Weekday,Peak,10.0,5.55,Y,None,1.03,7,464.49,R00210,None
FM132134,DS001,Bengaluru,Koramangala,2025-06-13,2025-06-13 13:30:14,13,Weekday,Peak,10.0,8.93,Y,None,1.06,5,156.84,R00117,None
FM133887,DS007,Hyderabad,Gachibowli,2025-06-13,2025-06-13 13:30:15,13,Weekday,Peak,10.0,5.75,Y,None,3.01,10,205.33,R00716,None
FM133430,DS006,Mumbai,Powai,2025-06-13,2025-06-13 13:30:58,13,Weekday,Peak,10.0,12.63,N,"Incorrect Picking (SKU error, re-pick)",2.7,4,449.85,R00614,Method
FM134337,DS009,Chennai,T Nagar,2025-06-13,2025-06-13 13:31:53,13,Weekday,Peak,10.0,11.72,N,Rider Unavailable at Dispatch,0.98,1,368.36,R00914,Man
FM133472,DS006,Mumbai,Powai,2025-06-13,2025-06-13 13:33:27,13,Weekday,Peak,10.0,4.17,Y,None,2.17,5,420.84,R00613,None
FM134100,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 13:33:36,13,Weekday,Peak,10.0,5.42,Y,None,2.63,4,531.11,R00807,None
FM133257,DS005,Mumbai,Andheri,2025-06-13,2025-06-13 13:33:57,13,Weekday,Peak,10.0,5.72,Y,None,2.88,9,530.5,R00517,None
FM132375,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 13:34:06,13,Weekday,Peak,10.0,6.41,Y,None,3.1,6,578.52,R00206,None
FM132367,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 13:34:19,13,Weekday,Peak,10.0,6.0,Y,None,1.6,1,745.88,R00206,None
FM132513,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 13:36:06,13,Weekday,Peak,10.0,7.69,Y,None,2.42,4,607.32,R00214,None
FM133423,DS005,Mumbai,Andheri,2025-06-13,2025-06-13 13:36:07,13,Weekday,Peak,10.0,15.33,N,"Incorrect Picking (SKU error, re-pick)",1.18,3,299.75,R00516,Method
FM132739,DS003,Delhi,Saket,2025-06-13,2025-06-13 13:36:28,13,Weekday,Peak,10.0,12.22,N,"Incorrect Picking (SKU error, re-pick)",3.33,4,550.66,R00312,Method
FM132983,DS004,Delhi,Rohini,2025-06-13,2025-06-13 13:37:55,13,Weekday,Peak,10.0,16.95,N,Picker Unavailable / Understaffed,3.03,5,347.48,R00417,Man
FM133461,DS006,Mumbai,Powai,2025-06-13,2025-06-13 13:38:36,13,Weekday,Peak,10.0,9.86,Y,None,1.27,6,348.35,R00620,None
FM134142,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 13:39:18,13,Weekday,Peak,10.0,5.0,Y,None,1.03,3,174.33,R00802,None
FM132363,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 13:41:04,13,Weekday,Peak,10.0,9.47,Y,None,1.11,2,852.24,R00207,None
FM134560,DS010,Kolkata,Salt Lake,2025-06-13,2025-06-13 13:41:17,13,Weekday,Peak,10.0,9.36,Y,None,1.4,6,857.52,R01002,None
FM133670,DS006,Mumbai,Powai,2025-06-13,2025-06-13 13:41:22,13,Weekday,Peak,10.0,5.39,Y,None,0.96,5,647.32,R00610,None
FM132124,DS001,Bengaluru,Koramangala,2025-06-13,2025-06-13 13:41:38,13,Weekday,Peak,10.0,13.77,N,Rider Unavailable at Dispatch,0.56,2,718.08,R00109,Man
FM132466,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 13:42:19,13,Weekday,Peak,10.0,10.88,N,Packing Station Bottleneck,2.35,3,862.32,R00216,Method
FM133251,DS005,Mumbai,Andheri,2025-06-13,2025-06-13 13:43:10,13,Weekday,Peak,10.0,9.79,Y,None,2.58,3,159.19,R00516,None
FM132340,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 13:43:20,13,Weekday,Peak,10.0,10.99,N,"Incorrect Picking (SKU error, re-pick)",1.2,9,576.93,R00203,Method
FM133146,DS004,Delhi,Rohini,2025-06-13,2025-06-13 13:43:26,13,Weekday,Peak,10.0,5.7,Y,None,0.93,5,417.45,R00403,None
FM133326,DS005,Mumbai,Andheri,2025-06-13,2025-06-13 13:44:12,13,Weekday,Peak,10.0,10.93,N,Picker Unavailable / Understaffed,0.42,1,708.44,R00516,Man
FM133117,DS004,Delhi,Rohini,2025-06-13,2025-06-13 13:44:46,13,Weekday,Peak,10.0,11.03,N,Picker Unavailable / Understaffed,1.26,1,360.68,R00402,Man
FM133266,DS005,Mumbai,Andheri,2025-06-13,2025-06-13 13:45:04,13,Weekday,Peak,10.0,13.86,N,Traffic / Road Congestion,1.36,6,180.57,R00511,Environment
FM133223,DS005,Mumbai,Andheri,2025-06-13,2025-06-13 13:45:57,13,Weekday,Peak,10.0,11.28,N,Traffic / Road Congestion,1.15,5,246.82,R00504,Environment
FM134167,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 13:46:46,13,Weekday,Peak,10.0,5.43,Y,None,1.35,1,682.45,R00810,None
FM133404,DS005,Mumbai,Andheri,2025-06-13,2025-06-13 13:47:21,13,Weekday,Peak,10.0,10.84,N,"Incorrect Picking (SKU error, re-pick)",2.22,3,540.95,R00511,Method
FM133144,DS004,Delhi,Rohini,2025-06-13,2025-06-13 13:47:23,13,Weekday,Peak,10.0,15.09,N,Rider Unavailable at Dispatch,3.32,2,376.87,R00409,Man
FM133510,DS006,Mumbai,Powai,2025-06-13,2025-06-13 13:47:34,13,Weekday,Peak,10.0,8.45,Y,None,0.46,3,334.75,R00604,None
FM132174,DS001,Bengaluru,Koramangala,2025-06-13,2025-06-13 13:47:49,13,Weekday,Peak,10.0,9.87,Y,None,3.47,5,385.04,R00102,None
FM132432,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 13:48:05,13,Weekday,Peak,10.0,3.5,Y,None,1.25,6,169.09,R00210,None
FM132645,DS003,Delhi,Saket,2025-06-13,2025-06-13 13:48:20,13,Weekday,Peak,10.0,12.27,N,Inventory Mismatch / Stockout,0.87,5,227.6,R00302,Material
FM133554,DS006,Mumbai,Powai,2025-06-13,2025-06-13 13:49:15,13,Weekday,Peak,10.0,9.08,Y,None,0.97,3,95.72,R00615,None
FM134546,DS010,Kolkata,Salt Lake,2025-06-13,2025-06-13 13:49:40,13,Weekday,Peak,10.0,13.01,N,Inventory Mismatch / Stockout,0.78,8,581.4,R01007,Material
FM134354,DS009,Chennai,T Nagar,2025-06-13,2025-06-13 13:49:52,13,Weekday,Peak,10.0,8.19,Y,None,1.99,7,699.1,R00910,None
FM134138,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 13:50:08,13,Weekday,Peak,10.0,10.52,N,Rider Unavailable at Dispatch,1.72,6,711.18,R00805,Man
FM133906,DS007,Hyderabad,Gachibowli,2025-06-13,2025-06-13 13:50:17,13,Weekday,Peak,10.0,10.15,N,Rider Unavailable at Dispatch,2.62,9,129.41,R00714,Man
FM132831,DS003,Delhi,Saket,2025-06-13,2025-06-13 13:50:32,13,Weekday,Peak,10.0,12.31,N,Rider Unavailable at Dispatch,2.43,6,287.01,R00308,Man
FM132326,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 13:51:25,13,Weekday,Peak,10.0,5.04,Y,None,1.55,10,715.94,R00211,None
FM133795,DS007,Hyderabad,Gachibowli,2025-06-13,2025-06-13 13:53:13,13,Weekday,Peak,10.0,15.05,N,Packing Station Bottleneck,2.53,3,661.14,R00713,Method
FM133553,DS006,Mumbai,Powai,2025-06-13,2025-06-13 13:53:36,13,Weekday,Peak,10.0,6.92,Y,None,2.23,7,266.2,R00603,None
FM133052,DS004,Delhi,Rohini,2025-06-13,2025-06-13 13:53:55,13,Weekday,Peak,10.0,7.35,Y,None,3.4,7,388.31,R00411,None
FM132737,DS003,Delhi,Saket,2025-06-13,2025-06-13 13:54:17,13,Weekday,Peak,10.0,4.08,Y,None,1.76,7,567.77,R00323,None
FM133983,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 13:54:36,13,Weekday,Peak,10.0,11.81,N,Picker Unavailable / Understaffed,0.55,7,246.16,R00814,Man
FM132702,DS003,Delhi,Saket,2025-06-13,2025-06-13 13:54:45,13,Weekday,Peak,10.0,10.9,N,Packing Station Bottleneck,2.64,3,269.48,R00310,Method
FM132802,DS003,Delhi,Saket,2025-06-13,2025-06-13 13:54:59,13,Weekday,Peak,10.0,9.68,Y,None,3.02,4,174.28,R00313,None
FM132761,DS003,Delhi,Saket,2025-06-13,2025-06-13 13:55:32,13,Weekday,Peak,10.0,8.08,Y,None,2.0,4,374.36,R00310,None
FM134583,DS010,Kolkata,Salt Lake,2025-06-13,2025-06-13 13:56:02,13,Weekday,Peak,10.0,3.71,Y,None,1.35,4,232.21,R01008,None
FM133519,DS006,Mumbai,Powai,2025-06-13,2025-06-13 13:56:22,13,Weekday,Peak,10.0,6.02,Y,None,2.74,3,574.07,R00612,None
FM133536,DS006,Mumbai,Powai,2025-06-13,2025-06-13 13:56:36,13,Weekday,Peak,10.0,4.9,Y,None,1.29,4,884.59,R00610,None
FM133642,DS006,Mumbai,Powai,2025-06-13,2025-06-13 13:57:09,13,Weekday,Peak,10.0,13.93,N,Picker Unavailable / Understaffed,3.02,4,125.66,R00617,Man
FM134195,DS009,Chennai,T Nagar,2025-06-13,2025-06-13 13:57:14,13,Weekday,Peak,10.0,4.59,Y,None,1.08,6,163.12,R00908,None
FM132103,DS001,Bengaluru,Koramangala,2025-06-13,2025-06-13 13:58:17,13,Weekday,Peak,10.0,8.35,Y,None,0.41,2,696.52,R00112,None
FM134277,DS009,Chennai,T Nagar,2025-06-13,2025-06-13 13:58:20,13,Weekday,Peak,10.0,6.51,Y,None,2.23,2,810.59,R00901,None
FM133017,DS004,Delhi,Rohini,2025-06-13,2025-06-13 13:58:30,13,Weekday,Peak,10.0,9.87,Y,None,2.44,4,430.35,R00417,None
FM134028,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 13:58:46,13,Weekday,Peak,10.0,6.65,Y,None,2.86,3,399.7,R00818,None
FM134039,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 13:59:13,13,Weekday,Peak,10.0,5.38,Y,None,1.78,3,322.48,R00815,None
FM132714,DS003,Delhi,Saket,2025-06-13,2025-06-13 13:59:36,13,Weekday,Peak,10.0,8.78,Y,None,3.19,3,284.25,R00313,None
FM132666,DS003,Delhi,Saket,2025-06-13,2025-06-13 13:59:48,13,Weekday,Peak,10.0,6.07,Y,None,0.59,4,410.02,R00325,None
FM132212,DS001,Bengaluru,Koramangala,2025-06-13,2025-06-13 14:00:34,14,Weekday,Peak,10.0,12.62,N,"Incorrect Picking (SKU error, re-pick)",1.18,2,404.02,R00119,Method
FM133937,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 14:00:36,14,Weekday,Peak,10.0,4.82,Y,None,0.79,6,318.91,R00801,None
FM132294,DS001,Bengaluru,Koramangala,2025-06-13,2025-06-13 14:01:35,14,Weekday,Peak,10.0,4.61,Y,None,2.09,2,405.12,R00114,None
FM132511,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 14:02:13,14,Weekday,Peak,10.0,5.66,Y,None,0.69,4,463.05,R00201,None
FM132343,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 14:03:00,14,Weekday,Peak,10.0,7.31,Y,None,2.44,5,90.66,R00211,None
FM134211,DS009,Chennai,T Nagar,2025-06-13,2025-06-13 14:03:26,14,Weekday,Peak,10.0,8.36,Y,None,2.33,3,205.38,R00908,None
FM134042,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 14:04:51,14,Weekday,Peak,10.0,8.61,Y,None,3.31,3,816.58,R00806,None
FM132943,DS004,Delhi,Rohini,2025-06-13,2025-06-13 14:04:59,14,Weekday,Peak,10.0,5.67,Y,None,2.35,5,487.71,R00402,None
FM132419,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 14:05:02,14,Weekday,Peak,10.0,13.69,N,Picker Unavailable / Understaffed,1.69,6,253.11,R00204,Man
FM134336,DS009,Chennai,T Nagar,2025-06-13,2025-06-13 14:06:48,14,Weekday,Peak,10.0,4.31,Y,None,3.22,4,378.07,R00913,None
FM132092,DS001,Bengaluru,Koramangala,2025-06-13,2025-06-13 14:07:52,14,Weekday,Peak,10.0,8.44,Y,None,2.51,5,1098.64,R00109,None
FM132170,DS001,Bengaluru,Koramangala,2025-06-13,2025-06-13 14:08:09,14,Weekday,Peak,10.0,5.9,Y,None,3.21,4,681.32,R00122,None
FM132169,DS001,Bengaluru,Koramangala,2025-06-13,2025-06-13 14:09:27,14,Weekday,Peak,10.0,8.03,Y,None,0.49,6,548.29,R00115,None
FM132365,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 14:09:58,14,Weekday,Peak,10.0,7.79,Y,None,2.9,8,254.38,R00217,None
FM134509,DS010,Kolkata,Salt Lake,2025-06-13,2025-06-13 14:10:02,14,Weekday,Peak,10.0,3.5,Y,None,3.49,3,371.72,R01010,None
FM134199,DS009,Chennai,T Nagar,2025-06-13,2025-06-13 14:10:56,14,Weekday,Peak,10.0,8.47,Y,None,3.19,5,344.57,R00909,None
FM134588,DS010,Kolkata,Salt Lake,2025-06-13,2025-06-13 14:11:10,14,Weekday,Peak,10.0,8.61,Y,None,2.31,10,584.87,R01005,None
FM133863,DS007,Hyderabad,Gachibowli,2025-06-13,2025-06-13 14:11:29,14,Weekday,Peak,10.0,6.56,Y,None,2.35,4,298.38,R00714,None
FM133446,DS006,Mumbai,Powai,2025-06-13,2025-06-13 14:11:42,14,Weekday,Peak,10.0,5.99,Y,None,1.49,3,513.9,R00617,None
FM134035,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 14:12:00,14,Weekday,Peak,10.0,10.46,N,Picker Unavailable / Understaffed,3.48,6,418.6,R00815,Man
FM133112,DS004,Delhi,Rohini,2025-06-13,2025-06-13 14:14:20,14,Weekday,Peak,10.0,3.5,Y,None,1.47,6,228.37,R00415,None
FM133727,DS007,Hyderabad,Gachibowli,2025-06-13,2025-06-13 14:14:53,14,Weekday,Peak,10.0,8.6,Y,None,2.93,2,547.59,R00715,None
FM134366,DS009,Chennai,T Nagar,2025-06-13,2025-06-13 14:15:24,14,Weekday,Peak,10.0,4.67,Y,None,3.3,7,535.83,R00907,None
FM133390,DS005,Mumbai,Andheri,2025-06-13,2025-06-13 14:15:52,14,Weekday,Peak,10.0,7.78,Y,None,3.02,2,227.28,R00510,None
FM133172,DS005,Mumbai,Andheri,2025-06-13,2025-06-13 14:16:03,14,Weekday,Peak,10.0,9.09,Y,None,1.83,3,205.3,R00518,None
FM133023,DS004,Delhi,Rohini,2025-06-13,2025-06-13 14:17:03,14,Weekday,Peak,10.0,8.95,Y,None,2.55,3,298.48,R00412,None
FM133527,DS006,Mumbai,Powai,2025-06-13,2025-06-13 14:17:14,14,Weekday,Peak,10.0,8.85,Y,None,2.13,6,435.7,R00615,None
FM132514,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 14:17:32,14,Weekday,Peak,10.0,6.25,Y,None,1.71,5,222.88,R00215,None
FM134224,DS009,Chennai,T Nagar,2025-06-13,2025-06-13 14:17:40,14,Weekday,Peak,10.0,9.07,Y,None,1.33,3,222.05,R00906,None
FM134087,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 14:17:46,14,Weekday,Peak,10.0,10.61,N,"Incorrect Picking (SKU error, re-pick)",2.29,7,298.24,R00813,Method
FM132127,DS001,Bengaluru,Koramangala,2025-06-13,2025-06-13 14:18:24,14,Weekday,Peak,10.0,5.96,Y,None,2.96,4,254.7,R00109,None
FM133648,DS006,Mumbai,Powai,2025-06-13,2025-06-13 14:18:35,14,Weekday,Peak,10.0,14.93,N,"Incorrect Picking (SKU error, re-pick)",0.8,9,188.56,R00613,Method
FM134359,DS009,Chennai,T Nagar,2025-06-13,2025-06-13 14:20:01,14,Weekday,Peak,10.0,14.89,N,"Incorrect Picking (SKU error, re-pick)",0.89,4,458.85,R00902,Method
FM133120,DS004,Delhi,Rohini,2025-06-13,2025-06-13 14:21:18,14,Weekday,Peak,10.0,14.81,N,Rider Unavailable at Dispatch,1.54,4,669.59,R00404,Man
FM132143,DS001,Bengaluru,Koramangala,2025-06-13,2025-06-13 14:22:02,14,Weekday,Peak,10.0,11.21,N,Picker Unavailable / Understaffed,2.03,2,258.18,R00110,Man
FM133302,DS005,Mumbai,Andheri,2025-06-13,2025-06-13 14:22:14,14,Weekday,Peak,10.0,8.75,Y,None,0.56,5,242.92,R00517,None
FM133935,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 14:22:44,14,Weekday,Peak,10.0,7.5,Y,None,0.95,3,138.85,R00810,None
FM133255,DS005,Mumbai,Andheri,2025-06-13,2025-06-13 14:22:55,14,Weekday,Peak,10.0,3.5,Y,None,2.19,3,477.34,R00518,None
FM133821,DS007,Hyderabad,Gachibowli,2025-06-13,2025-06-13 14:23:56,14,Weekday,Peak,10.0,7.58,Y,None,3.13,7,187.74,R00710,None
FM133965,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 14:24:46,14,Weekday,Peak,10.0,13.14,N,Customer Address / Location Issue,1.5,5,173.59,R00815,Environment
FM132718,DS003,Delhi,Saket,2025-06-13,2025-06-13 14:26:38,14,Weekday,Peak,10.0,8.98,Y,None,2.16,2,198.14,R00302,None
FM133820,DS007,Hyderabad,Gachibowli,2025-06-13,2025-06-13 14:26:48,14,Weekday,Peak,10.0,15.27,N,Rider Unavailable at Dispatch,1.18,4,419.36,R00713,Man
FM132713,DS003,Delhi,Saket,2025-06-13,2025-06-13 14:28:05,14,Weekday,Peak,10.0,10.98,N,Packing Station Bottleneck,0.8,4,679.72,R00303,Method
FM132337,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 14:30:04,14,Weekday,Peak,10.0,5.99,Y,None,3.38,2,290.88,R00202,None
FM133020,DS004,Delhi,Rohini,2025-06-13,2025-06-13 14:31:00,14,Weekday,Peak,10.0,10.11,N,Picker Unavailable / Understaffed,1.02,4,486.98,R00416,Man
FM134646,DS010,Kolkata,Salt Lake,2025-06-13,2025-06-13 14:31:15,14,Weekday,Peak,10.0,5.28,Y,None,3.27,1,220.58,R01010,None
FM133281,DS005,Mumbai,Andheri,2025-06-13,2025-06-13 14:31:43,14,Weekday,Peak,10.0,13.37,N,Customer Address / Location Issue,2.65,3,44.66,R00517,Environment
FM133463,DS006,Mumbai,Powai,2025-06-13,2025-06-13 14:31:47,14,Weekday,Peak,10.0,5.94,Y,None,1.53,5,682.19,R00611,None
FM133939,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 14:32:30,14,Weekday,Peak,10.0,7.16,Y,None,1.54,7,681.11,R00804,None
FM132270,DS001,Bengaluru,Koramangala,2025-06-13,2025-06-13 14:33:11,14,Weekday,Peak,10.0,5.48,Y,None,1.0,9,344.42,R00117,None
FM133956,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 14:33:57,14,Weekday,Peak,10.0,12.31,N,Packing Station Bottleneck,0.71,6,279.69,R00806,Method
FM134553,DS010,Kolkata,Salt Lake,2025-06-13,2025-06-13 14:34:06,14,Weekday,Peak,10.0,14.35,N,Picker Unavailable / Understaffed,1.03,7,237.58,R01007,Man
FM132261,DS001,Bengaluru,Koramangala,2025-06-13,2025-06-13 14:34:21,14,Weekday,Peak,10.0,3.5,Y,None,2.71,1,379.49,R00114,None
FM132553,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 14:35:40,14,Weekday,Peak,10.0,10.48,N,Picker Unavailable / Understaffed,1.4,5,438.5,R00202,Man
FM132524,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 14:36:38,14,Weekday,Peak,10.0,13.19,N,Picker Unavailable / Understaffed,2.3,3,145.42,R00213,Man
FM132773,DS003,Delhi,Saket,2025-06-13,2025-06-13 14:37:10,14,Weekday,Peak,10.0,14.39,N,Inventory Mismatch / Stockout,2.84,3,277.85,R00316,Material
FM134206,DS009,Chennai,T Nagar,2025-06-13,2025-06-13 14:37:45,14,Weekday,Peak,10.0,11.14,N,Packing Station Bottleneck,1.39,6,182.03,R00914,Method
FM132373,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 14:37:56,14,Weekday,Peak,10.0,10.47,N,"Incorrect Picking (SKU error, re-pick)",1.03,2,314.62,R00201,Method
FM133078,DS004,Delhi,Rohini,2025-06-13,2025-06-13 14:38:25,14,Weekday,Peak,10.0,4.88,Y,None,3.38,7,543.15,R00408,None
FM133232,DS005,Mumbai,Andheri,2025-06-13,2025-06-13 14:39:14,14,Weekday,Peak,10.0,10.19,N,Rider Unavailable at Dispatch,2.68,6,1006.58,R00506,Man
FM132532,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 14:39:48,14,Weekday,Peak,10.0,7.96,Y,None,2.71,6,41.92,R00218,None
FM132936,DS004,Delhi,Rohini,2025-06-13,2025-06-13 14:40:52,14,Weekday,Peak,10.0,18.12,N,Handheld Scanner Downtime,3.36,5,1199.21,R00414,Machine
FM132447,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 14:41:41,14,Weekday,Peak,10.0,9.16,Y,None,2.05,5,270.02,R00202,None
FM134244,DS009,Chennai,T Nagar,2025-06-13,2025-06-13 14:42:40,14,Weekday,Peak,10.0,12.64,N,Rider Unavailable at Dispatch,1.33,2,252.33,R00902,Man
FM134115,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 14:42:46,14,Weekday,Peak,10.0,10.07,N,Customer Address / Location Issue,2.76,1,178.23,R00801,Environment
FM133680,DS007,Hyderabad,Gachibowli,2025-06-13,2025-06-13 14:43:55,14,Weekday,Peak,10.0,7.51,Y,None,0.69,3,588.86,R00715,None
FM134295,DS009,Chennai,T Nagar,2025-06-13,2025-06-13 14:44:20,14,Weekday,Peak,10.0,10.25,N,Inventory Mismatch / Stockout,1.06,1,95.33,R00910,Material
FM133637,DS006,Mumbai,Powai,2025-06-13,2025-06-13 14:45:00,14,Weekday,Peak,10.0,5.2,Y,None,1.97,4,662.15,R00608,None
FM133579,DS006,Mumbai,Powai,2025-06-13,2025-06-13 14:45:06,14,Weekday,Peak,10.0,8.42,Y,None,2.24,1,627.24,R00603,None
FM133872,DS007,Hyderabad,Gachibowli,2025-06-13,2025-06-13 14:45:08,14,Weekday,Peak,10.0,17.3,N,App/Order Routing Glitch,1.28,7,433.02,R00705,Machine
FM134505,DS010,Kolkata,Salt Lake,2025-06-13,2025-06-13 14:45:22,14,Weekday,Peak,10.0,11.02,N,Picker Unavailable / Understaffed,2.73,2,774.94,R01015,Man
FM134105,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 14:45:26,14,Weekday,Peak,10.0,7.15,Y,None,1.73,5,428.51,R00816,None
FM132762,DS003,Delhi,Saket,2025-06-13,2025-06-13 14:46:27,14,Weekday,Peak,10.0,9.53,Y,None,1.61,4,93.66,R00308,None
FM132547,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 14:46:32,14,Weekday,Peak,10.0,7.78,Y,None,3.31,6,335.62,R00202,None
FM132940,DS004,Delhi,Rohini,2025-06-13,2025-06-13 14:46:33,14,Weekday,Peak,10.0,9.46,Y,None,1.14,1,342.66,R00404,None
FM133033,DS004,Delhi,Rohini,2025-06-13,2025-06-13 14:47:02,14,Weekday,Peak,10.0,12.45,N,Picker Unavailable / Understaffed,2.67,6,780.97,R00407,Man
FM132905,DS004,Delhi,Rohini,2025-06-13,2025-06-13 14:47:04,14,Weekday,Peak,10.0,15.37,N,Customer Address / Location Issue,1.29,3,512.81,R00411,Environment
FM133790,DS007,Hyderabad,Gachibowli,2025-06-13,2025-06-13 14:47:20,14,Weekday,Peak,10.0,11.82,N,Rider Unavailable at Dispatch,3.32,3,259.52,R00705,Man
FM134036,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 14:47:26,14,Weekday,Peak,10.0,9.73,Y,None,2.44,2,398.87,R00803,None
FM133694,DS007,Hyderabad,Gachibowli,2025-06-13,2025-06-13 14:48:11,14,Weekday,Peak,10.0,14.86,N,Picker Unavailable / Understaffed,3.46,3,637.52,R00715,Man
FM134376,DS009,Chennai,T Nagar,2025-06-13,2025-06-13 14:48:40,14,Weekday,Peak,10.0,12.35,N,Rider Unavailable at Dispatch,3.3,3,369.35,R00907,Man
FM133659,DS006,Mumbai,Powai,2025-06-13,2025-06-13 14:49:31,14,Weekday,Peak,10.0,9.21,Y,None,2.91,5,487.11,R00621,None
FM132628,DS003,Delhi,Saket,2025-06-13,2025-06-13 14:51:29,14,Weekday,Peak,10.0,16.19,N,Inventory Mismatch / Stockout,0.78,1,194.49,R00311,Material
FM133171,DS005,Mumbai,Andheri,2025-06-13,2025-06-13 14:52:23,14,Weekday,Peak,10.0,11.21,N,Picker Unavailable / Understaffed,2.5,2,261.82,R00505,Man
FM134570,DS010,Kolkata,Salt Lake,2025-06-13,2025-06-13 14:53:07,14,Weekday,Peak,10.0,10.83,N,Picker Unavailable / Understaffed,2.12,7,458.03,R01015,Man
FM133213,DS005,Mumbai,Andheri,2025-06-13,2025-06-13 14:53:27,14,Weekday,Peak,10.0,15.05,N,Picker Unavailable / Understaffed,1.65,3,609.45,R00516,Man
FM132087,DS001,Bengaluru,Koramangala,2025-06-13,2025-06-13 14:55:00,14,Weekday,Peak,10.0,8.96,Y,None,1.91,5,157.67,R00102,None
FM132398,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 14:55:26,14,Weekday,Peak,10.0,7.91,Y,None,1.03,3,176.74,R00214,None
FM133658,DS006,Mumbai,Powai,2025-06-13,2025-06-13 14:56:38,14,Weekday,Peak,10.0,10.6,N,Traffic / Road Congestion,2.61,3,703.85,R00620,Environment
FM133755,DS007,Hyderabad,Gachibowli,2025-06-13,2025-06-13 14:56:56,14,Weekday,Peak,10.0,10.5,N,"Incorrect Picking (SKU error, re-pick)",1.77,5,358.83,R00706,Method
FM133709,DS007,Hyderabad,Gachibowli,2025-06-13,2025-06-13 14:58:04,14,Weekday,Peak,10.0,8.86,Y,None,2.17,7,170.32,R00709,None
FM132384,DS002,Bengaluru,Whitefield,2025-06-13,2025-06-13 14:58:14,14,Weekday,Peak,10.0,6.39,Y,None,2.71,1,264.03,R00212,None
FM132596,DS003,Delhi,Saket,2025-06-13,2025-06-13 15:00:18,15,Weekday,Non-Peak,10.0,4.89,Y,None,3.33,4,486.12,R00306,None
FM132660,DS003,Delhi,Saket,2025-06-13,2025-06-13 15:01:55,15,Weekday,Non-Peak,10.0,3.74,Y,None,3.42,5,418.78,R00309,None
FM133926,DS008,Pune,Hinjewadi,2025-06-13,2025-06-13 15:02:10,15,Weekday,Non-Peak,10.0,7.1,Y,None,2.73,5,525.88,R00807,None
FM133741,DS007,Hyderabad,Gachibowli,2025-06-13,2025-06-13 15:02:24,15,Weekday,Non-Peak,10.0,3.5,Y,None,2.79,3,276.93,R00703,None
FM133484,DS006,Mumbai,Powai,2025-06-13,2025-06-13 15:04:09,15,Weekday,Non-Peak,10.0,7.96,Y,None,1.18,4,586.63,R00617,None
FM132302,DS001,Bengaluru,Koramangala,2025-06-13,2025-06-13 15:04:54,15,Weekday,Non-Peak,10.0,8.24,Y,None,1.79,6,213.81,R00110,None
